,id,category,car_make,car_model,car_year,section_width,aspect_ratio,rim_size,created_at,updated_at,width,diameter
16925,718426,,ISUZU,D-MAX,2021,245,70,R16,2022-12-01 16:27:00,,245,R16
16926,718427,,ISUZU,D-MAX,2021,255,65,R17,2022-12-01 16:27:00,,255,R17
16927,718428,,ISUZU,D-MAX,2021,LT315,70,R17,2022-12-01 16:27:00,,LT315,R17
16928,718429,,ISUZU,D-MAX,2021,255,60,R18,2022-12-01 16:27:00,,255,R18
16929,718430,,ISUZU,D-MAX,2020,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16930,718431,,ISUZU,D-MAX,2020,245,70,R16,2022-12-01 16:27:00,,245,R16
16931,718432,,ISUZU,D-MAX,2020,255,60,R18,2022-12-01 16:27:00,,255,R18
16932,718433,,ISUZU,D-MAX,2020,LT205,70,R16,2022-12-01 16:27:00,,LT205,R16
16933,718434,,ISUZU,D-MAX,2020,255,65,R17,2022-12-01 16:27:00,,255,R17
16934,718435,,ISUZU,D-MAX,2020,265,55,R19,2022-12-01 16:27:00,,265,R19
16935,718436,,ISUZU,D-MAX,2020,265,60,R18,2022-12-01 16:27:00,,265,R18
16936,718437,,ISUZU,D-MAX,2019,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16937,718438,,ISUZU,D-MAX,2019,245,70,R16,2022-12-01 16:27:00,,245,R16
16938,718439,,ISUZU,D-MAX,2019,255,60,R18,2022-12-01 16:27:00,,255,R18
16939,718440,,ISUZU,D-MAX,2019,LT205,70,R16,2022-12-01 16:27:00,,LT205,R16
16940,718441,,ISUZU,D-MAX,2019,255,65,R17,2022-12-01 16:27:00,,255,R17
16941,718442,,ISUZU,D-MAX,2019,265,55,R19,2022-12-01 16:27:00,,265,R19
16942,718443,,ISUZU,D-MAX,2018,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16943,718444,,ISUZU,D-MAX,2018,245,70,R16,2022-12-01 16:27:00,,245,R16
16944,718445,,ISUZU,D-MAX,2018,255,60,R18,2022-12-01 16:27:00,,255,R18
16945,718446,,ISUZU,D-MAX,2018,LT205,70,R16,2022-12-01 16:27:00,,LT205,R16
16946,718447,,ISUZU,D-MAX,2018,255,65,R17,2022-12-01 16:27:00,,255,R17
16947,718448,,ISUZU,D-MAX,2018,265,55,R19,2022-12-01 16:27:00,,265,R19
16948,718449,,ISUZU,D-MAX,2017,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16949,718450,,ISUZU,D-MAX,2017,245,70,R16,2022-12-01 16:27:00,,245,R16
16950,718451,,ISUZU,D-MAX,2017,255,65,R17,2022-12-01 16:27:00,,255,R17
16951,718452,,ISUZU,D-MAX,2017,255,60,R18,2022-12-01 16:27:00,,255,R18
16952,718453,,ISUZU,D-MAX,2017,LT205,70,R16,2022-12-01 16:27:00,,LT205,R16
16953,718454,,ISUZU,D-MAX,2016,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16954,718455,,ISUZU,D-MAX,2016,245,70,R16,2022-12-01 16:27:00,,245,R16
16955,718456,,ISUZU,D-MAX,2016,255,65,R17,2022-12-01 16:27:00,,255,R17
16956,718457,,ISUZU,D-MAX,2016,255,60,R18,2022-12-01 16:27:00,,255,R18
16957,718458,,ISUZU,D-MAX,2016,265,55,R19,2022-12-01 16:27:00,,265,R19
16958,718459,,ISUZU,D-MAX,2015,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16959,718460,,ISUZU,D-MAX,2015,245,70,R16,2022-12-01 16:27:00,,245,R16
16960,718461,,ISUZU,D-MAX,2015,255,65,R17,2022-12-01 16:27:00,,255,R17
16961,718462,,ISUZU,D-MAX,2015,255,60,R18,2022-12-01 16:27:00,,255,R18
16962,718463,,ISUZU,D-MAX,2014,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16963,718464,,ISUZU,D-MAX,2014,245,70,R16,2022-12-01 16:27:00,,245,R16
16964,718465,,ISUZU,D-MAX,2014,255,65,R17,2022-12-01 16:27:00,,255,R17
16965,718466,,ISUZU,D-MAX,2014,255,60,R18,2022-12-01 16:27:00,,255,R18
16966,718467,,ISUZU,D-MAX,2013,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16967,718468,,ISUZU,D-MAX,2013,245,70,R16,2022-12-01 16:27:00,,245,R16
16968,718469,,ISUZU,D-MAX,2013,255,65,R17,2022-12-01 16:27:00,,255,R17
16969,718470,,ISUZU,D-MAX,2013,255,60,R18,2022-12-01 16:27:00,,255,R18
16970,718471,,ISUZU,D-MAX,2012,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16971,718472,,ISUZU,D-MAX,2012,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16972,718473,,ISUZU,D-MAX,2012,245,70,R16,2022-12-01 16:27:00,,245,R16
16973,718474,,ISUZU,D-MAX,2012,255,65,R17,2022-12-01 16:27:00,,255,R17
16974,718475,,ISUZU,D-MAX,2012,255,60,R18,2022-12-01 16:27:00,,255,R18
16975,718476,,ISUZU,D-MAX,2011,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16976,718477,,ISUZU,D-MAX,2011,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16977,718478,,ISUZU,D-MAX,2011,245,70,R16,2022-12-01 16:27:00,,245,R16
16978,718479,,ISUZU,D-MAX,2011,255,65,R17,2022-12-01 16:27:00,,255,R17
16979,718480,,ISUZU,D-MAX,2011,255,60,R18,2022-12-01 16:27:00,,255,R18
16980,718481,,ISUZU,D-MAX,2010,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16981,718482,,ISUZU,D-MAX,2010,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16982,718483,,ISUZU,D-MAX,2010,245,70,R16,2022-12-01 16:27:00,,245,R16
16983,718484,,ISUZU,D-MAX,2010,255,65,R17,2022-12-01 16:27:00,,255,R17
16984,718485,,ISUZU,D-MAX,2010,255,60,R18,2022-12-01 16:27:00,,255,R18
16985,718486,,ISUZU,D-MAX,2009,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16986,718487,,ISUZU,D-MAX,2009,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16987,718488,,ISUZU,D-MAX,2009,245,70,R16,2022-12-01 16:27:00,,245,R16
16988,718489,,ISUZU,D-MAX,2009,255,65,R17,2022-12-01 16:27:00,,255,R17
16989,718490,,ISUZU,D-MAX,2009,255,60,R18,2022-12-01 16:27:00,,255,R18
16990,718491,,ISUZU,D-MAX,2008,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16991,718492,,ISUZU,D-MAX,2008,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16992,718493,,ISUZU,D-MAX,2008,245,70,R16,2022-12-01 16:27:00,,245,R16
16993,718494,,ISUZU,D-MAX,2008,255,65,R17,2022-12-01 16:27:00,,255,R17
16994,718495,,ISUZU,D-MAX,2008,255,60,R18,2022-12-01 16:27:00,,255,R18
16995,718496,,ISUZU,D-MAX,2007,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
16996,718497,,ISUZU,D-MAX,2007,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
16997,718498,,ISUZU,D-MAX,2007,245,70,R16,2022-12-01 16:27:00,,245,R16
16998,718499,,ISUZU,D-MAX,2007,255,65,R17,2022-12-01 16:27:00,,255,R17
16999,718500,,ISUZU,D-MAX,2007,255,60,R18,2022-12-01 16:27:00,,255,R18
17000,718501,,ISUZU,D-MAX,2006,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17001,718502,,ISUZU,D-MAX,2006,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
17002,718503,,ISUZU,D-MAX,2006,245,70,R16,2022-12-01 16:27:00,,245,R16
17003,718504,,ISUZU,D-MAX,2006,255,65,R17,2022-12-01 16:27:00,,255,R17
17004,718505,,ISUZU,D-MAX,2005,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17005,718506,,ISUZU,D-MAX,2005,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
17006,718507,,ISUZU,D-MAX,2005,245,70,R16,2022-12-01 16:27:00,,245,R16
17007,718508,,ISUZU,D-MAX,2005,255,65,R17,2022-12-01 16:27:00,,255,R17
17008,718509,,ISUZU,D-MAX,2004,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17009,718510,,ISUZU,D-MAX,2004,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
17010,718511,,ISUZU,D-MAX,2004,245,70,R16,2022-12-01 16:27:00,,245,R16
17011,718512,,ISUZU,D-MAX,2004,255,65,R17,2022-12-01 16:27:00,,255,R17
17012,718513,,ISUZU,D-MAX,2003,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17013,718514,,ISUZU,D-MAX,2003,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
17014,718515,,ISUZU,D-MAX,2003,245,70,R16,2022-12-01 16:27:00,,245,R16
17015,718516,,ISUZU,D-MAX,2003,255,65,R17,2022-12-01 16:27:00,,255,R17
17016,718517,,ISUZU,D-MAX,2002,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17017,718518,,ISUZU,D-MAX,2002,LT225,75,R15,2022-12-01 16:27:00,,LT225,R15
17018,718519,,ISUZU,D-MAX,2002,245,70,R16,2022-12-01 16:27:00,,245,R16
17019,718520,,ISUZU,D-MAX,2002,255,65,R17,2022-12-01 16:27:00,,255,R17
17020,718521,,ISUZU,,2022,255,65,R17,2022-12-01 16:27:00,,255,R17
17021,718522,,ISUZU,,2022,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17022,718523,,ISUZU,,2022,245,70,R16,2022-12-01 16:27:00,,245,R16
17023,718524,,ISUZU,,2022,255,60,R18,2022-12-01 16:27:00,,255,R18
17024,718525,,ISUZU,,2021,245,70,R16,2022-12-01 16:27:00,,245,R16
17025,718526,,ISUZU,,2021,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17026,718527,,ISUZU,,2021,255,65,R17,2022-12-01 16:27:00,,255,R17
17027,718528,,ISUZU,,2021,255,60,R18,2022-12-01 16:27:00,,255,R18
17028,718529,,ISUZU,,2020,245,70,R16,2022-12-01 16:27:00,,245,R16
17029,718530,,ISUZU,,2020,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17030,718531,,ISUZU,,2020,255,65,R17,2022-12-01 16:27:00,,255,R17
17031,718532,,ISUZU,,2020,255,60,R18,2022-12-01 16:27:00,,255,R18
17032,718533,,ISUZU,,2019,245,70,R16,2022-12-01 16:27:00,,245,R16
17033,718534,,ISUZU,,2019,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17034,718535,,ISUZU,,2019,255,65,R17,2022-12-01 16:27:00,,255,R17
17035,718536,,ISUZU,,2019,255,60,R18,2022-12-01 16:27:00,,255,R18
17036,718537,,ISUZU,,2018,245,70,R16,2022-12-01 16:27:00,,245,R16
17037,718538,,ISUZU,,2018,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17038,718539,,ISUZU,,2018,255,65,R17,2022-12-01 16:27:00,,255,R17
17039,718540,,ISUZU,,2018,255,60,R18,2022-12-01 16:27:00,,255,R18
17040,718541,,ISUZU,MU-X,2022,265,60,R18,2022-12-01 16:27:00,,265,R18
17041,718542,,ISUZU,MU-X,2022,265,50,R20,2022-12-01 16:27:00,,265,R20
17042,718543,,ISUZU,MU-X,2022,245,60,R16,2022-12-01 16:27:00,,245,R16
17043,718544,,ISUZU,MU-X,2022,255,60,R18,2022-12-01 16:27:00,,255,R18
17044,718545,,ISUZU,MU-X,2022,255,65,R17,2022-12-01 16:27:00,,255,R17
17045,718546,,ISUZU,MU-X,2021,255,65,R17,2022-12-01 16:27:00,,255,R17
17046,718547,,ISUZU,MU-X,2021,255,60,R18,2022-12-01 16:27:00,,255,R18
17047,718548,,ISUZU,MU-X,2021,245,70,R16,2022-12-01 16:27:00,,245,R16
17048,718549,,ISUZU,MU-X,2021,265,60,R18,2022-12-01 16:27:00,,265,R18
17049,718550,,ISUZU,MU-X,2021,265,50,R20,2022-12-01 16:27:00,,265,R20
17050,718551,,ISUZU,MU-X,2021,265,55,R19,2022-12-01 16:27:00,,265,R19
17051,718552,,ISUZU,MU-X,2020,255,65,R17,2022-12-01 16:27:00,,255,R17
17052,718553,,ISUZU,MU-X,2020,255,60,R18,2022-12-01 16:27:00,,255,R18
17053,718554,,ISUZU,MU-X,2020,245,70,R16,2022-12-01 16:27:00,,245,R16
17054,718555,,ISUZU,MU-X,2020,265,60,R18,2022-12-01 16:27:00,,265,R18
17055,718556,,ISUZU,MU-X,2020,265,50,R20,2022-12-01 16:27:00,,265,R20
17056,718557,,ISUZU,MU-X,2020,265,55,R19,2022-12-01 16:27:00,,265,R19
17057,718558,,ISUZU,MU-X,2019,255,65,R17,2022-12-01 16:27:00,,255,R17
17058,718559,,ISUZU,MU-X,2019,255,60,R18,2022-12-01 16:27:00,,255,R18
17059,718560,,ISUZU,MU-X,2019,245,70,R16,2022-12-01 16:27:00,,245,R16
17060,718561,,ISUZU,MU-X,2019,265,55,R19,2022-12-01 16:27:00,,265,R19
17061,718562,,ISUZU,MU-X,2018,255,65,R17,2022-12-01 16:27:00,,255,R17
17062,718563,,ISUZU,MU-X,2018,255,60,R18,2022-12-01 16:27:00,,255,R18
17063,718564,,ISUZU,MU-X,2018,245,70,R16,2022-12-01 16:27:00,,245,R16
17064,718565,,ISUZU,MU-X,2018,265,55,R19,2022-12-01 16:27:00,,265,R19
17065,718566,,ISUZU,MU-X,2017,245,70,R16,2022-12-01 16:27:00,,245,R16
17066,718567,,ISUZU,MU-X,2017,255,65,R17,2022-12-01 16:27:00,,255,R17
17067,718568,,ISUZU,MU-X,2017,255,60,R18,2022-12-01 16:27:00,,255,R18
17068,718569,,ISUZU,MU-X,2017,265,55,R19,2022-12-01 16:27:00,,265,R19
17069,718570,,ISUZU,MU-X,2016,245,70,R16,2022-12-01 16:27:00,,245,R16
17070,718571,,ISUZU,MU-X,2016,255,65,R17,2022-12-01 16:27:00,,255,R17
17071,718572,,ISUZU,MU-X,2016,255,60,R18,2022-12-01 16:27:00,,255,R18
17072,718573,,ISUZU,MU-X,2016,265,55,R19,2022-12-01 16:27:00,,265,R19
17073,718574,,ISUZU,MU-X,2015,245,70,R16,2022-12-01 16:27:00,,245,R16
17074,718575,,ISUZU,MU-X,2015,255,65,R17,2022-12-01 16:27:00,,255,R17
17075,718576,,ISUZU,MU-X,2015,255,60,R18,2022-12-01 16:27:00,,255,R18
17076,718577,,ISUZU,MU-X,2015,265,55,R19,2022-12-01 16:27:00,,265,R19
17077,718578,,ISUZU,MU-X,2014,245,70,R16,2022-12-01 16:27:00,,245,R16
17078,718579,,ISUZU,MU-X,2014,255,65,R17,2022-12-01 16:27:00,,255,R17
17079,718580,,ISUZU,MU-X,2014,255,60,R18,2022-12-01 16:27:00,,255,R18
17080,718581,,ISUZU,MU-X,2014,265,55,R19,2022-12-01 16:27:00,,265,R19
17081,718582,,ISUZU,MU-X,2013,245,70,R16,2022-12-01 16:27:00,,245,R16
17082,718583,,ISUZU,MU-X,2013,255,65,R17,2022-12-01 16:27:00,,255,R17
17083,718584,,ISUZU,MU-X,2013,255,60,R18,2022-12-01 16:27:00,,255,R18
17084,718585,,ISUZU,MU-X,2013,265,55,R19,2022-12-01 16:27:00,,265,R19
17085,718586,,ISUZU,,2022,245,70,R16,2022-12-01 16:27:00,,245,R16
17086,718587,,ISUZU,,2022,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17087,718588,,ISUZU,,2022,255,65,R17,2022-12-01 16:27:00,,255,R17
17088,718589,,ISUZU,,2022,255,60,R18,2022-12-01 16:27:00,,255,R18
17089,718590,,ISUZU,,2021,245,70,R16,2022-12-01 16:27:00,,245,R16
17090,718591,,ISUZU,,2021,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17091,718592,,ISUZU,,2021,255,65,R17,2022-12-01 16:27:00,,255,R17
17092,718593,,ISUZU,,2021,255,60,R18,2022-12-01 16:27:00,,255,R18
17093,718594,,ISUZU,,2020,245,70,R16,2022-12-01 16:27:00,,245,R16
17094,718595,,ISUZU,,2020,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17095,718596,,ISUZU,,2020,255,65,R17,2022-12-01 16:27:00,,255,R17
17096,718597,,ISUZU,,2020,255,60,R18,2022-12-01 16:27:00,,255,R18
17097,718598,,ISUZU,VANQUISH S,2022,245,70,R16,2022-12-01 16:27:00,,245,R16
17098,718599,,ISUZU,VANQUISH S,2022,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17099,718600,,ISUZU,VANQUISH S,2022,255,65,R17,2022-12-01 16:27:00,,255,R17
17100,718601,,ISUZU,VANQUISH S,2022,255,60,R18,2022-12-01 16:27:00,,255,R18
17101,718602,,ISUZU,VANQUISH S,2021,245,70,R16,2022-12-01 16:27:00,,245,R16
17102,718603,,ISUZU,VANQUISH S,2021,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17103,718604,,ISUZU,VANQUISH S,2021,255,65,R17,2022-12-01 16:27:00,,255,R17
17104,718605,,ISUZU,VANQUISH S,2021,255,60,R18,2022-12-01 16:27:00,,255,R18
17105,718606,,ISUZU,VANQUISH S,2020,245,70,R16,2022-12-01 16:27:00,,245,R16
17106,718607,,ISUZU,VANQUISH S,2020,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17107,718608,,ISUZU,VANQUISH S,2020,255,65,R17,2022-12-01 16:27:00,,255,R17
17108,718609,,ISUZU,VANQUISH S,2020,255,60,R18,2022-12-01 16:27:00,,255,R18
17109,718610,,ISUZU,VANQUISH S,2019,245,70,R16,2022-12-01 16:27:00,,245,R16
17110,718611,,ISUZU,VANQUISH S,2019,LT215,70,R15,2022-12-01 16:27:00,,LT215,R15
17111,718612,,ISUZU,VANQUISH S,2019,255,65,R17,2022-12-01 16:27:00,,255,R17
17112,718613,,ISUZU,VANQUISH S,2019,255,60,R18,2022-12-01 16:27:00,,255,R18
17113,718614,,FORD,,2022,175,65,R14,2022-12-01 16:27:00,,175,R14
17114,718615,,FORD,,2022,195,55,R15,2022-12-01 16:27:00,,195,R15
17115,718616,,FORD,,2022,185,60,R15,2022-12-01 16:27:00,,185,R15
17116,718617,,FORD,,2022,195,45,R16,2022-12-01 16:27:00,,195,R16
17117,718618,,FORD,,2021,175,65,R14,2022-12-01 16:27:00,,175,R14
17118,718619,,FORD,,2021,195,55,R15,2022-12-01 16:27:00,,195,R15
17119,718620,,FORD,,2021,185,60,R15,2022-12-01 16:27:00,,185,R15
17120,718621,,FORD,,2021,195,45,R16,2022-12-01 16:27:00,,195,R16
17121,718622,,FORD,,2020,175,65,R14,2022-12-01 16:27:00,,175,R14
17122,718623,,FORD,,2020,195,55,R15,2022-12-01 16:27:00,,195,R15
17123,718624,,FORD,,2020,185,60,R15,2022-12-01 16:27:00,,185,R15
17124,718625,,FORD,,2020,195,45,R16,2022-12-01 16:27:00,,195,R16
17125,718626,,FORD,,2019,175,65,R14,2022-12-01 16:27:00,,175,R14
17126,718627,,FORD,,2019,195,55,R15,2022-12-01 16:27:00,,195,R15
17127,718628,,FORD,,2019,185,60,R15,2022-12-01 16:27:00,,185,R15
17128,718629,,FORD,,2019,195,45,R16,2022-12-01 16:27:00,,195,R16
17129,718630,,FORD,,2018,175,65,R14,2022-12-01 16:27:00,,175,R14
17130,718631,,FORD,,2018,165,70,R14,2022-12-01 16:27:00,,165,R14
17131,718632,,FORD,,2018,195,55,R15,2022-12-01 16:27:00,,195,R15
17132,718633,,FORD,,2017,175,65,R14,2022-12-01 16:27:00,,175,R14
17133,718634,,FORD,,2017,165,70,R14,2022-12-01 16:27:00,,165,R14
17134,718635,,FORD,,2017,195,55,R15,2022-12-01 16:27:00,,195,R15
17135,718636,,FORD,,2016,175,65,R14,2022-12-01 16:27:00,,175,R14
17136,718637,,FORD,,2016,165,70,R14,2022-12-01 16:27:00,,165,R14
17137,718638,,FORD,,2016,195,55,R15,2022-12-01 16:27:00,,195,R15
17138,718639,,FORD,,2015,175,65,R14,2022-12-01 16:27:00,,175,R14
17139,718640,,FORD,,2015,165,70,R14,2022-12-01 16:27:00,,165,R14
17140,718641,,FORD,,2015,195,55,R15,2022-12-01 16:27:00,,195,R15
17141,718642,,FORD,BRONCO,2022,255,70,R16,2022-12-01 16:27:00,,255,R16
17142,718643,,FORD,BRONCO,2022,255,75,R17,2022-12-01 16:27:00,,255,R17
17143,718644,,FORD,BRONCO,2022,LT265,70,R17,2022-12-01 16:27:00,,LT265,R17
17144,718645,,FORD,BRONCO,2022,LT285,70,R17,2022-12-01 16:27:00,,LT285,R17
17145,718646,,FORD,BRONCO,2022,LT315,70,R17,2022-12-01 16:27:00,,LT315,R17
17146,718647,,FORD,BRONCO,2022,255,70,R18,2022-12-01 16:27:00,,255,R18
17147,718648,,FORD,BRONCO,2021,255,70,R16,2022-12-01 16:27:00,,255,R16
17148,718649,,FORD,BRONCO,2021,255,75,R17,2022-12-01 16:27:00,,255,R17
17149,718650,,FORD,BRONCO,2021,LT265,70,R17,2022-12-01 16:27:00,,LT265,R17
17150,718651,,FORD,BRONCO,2021,LT285,70,R17,2022-12-01 16:27:00,,LT285,R17
17151,718652,,FORD,BRONCO,2021,LT315,70,R17,2022-12-01 16:27:00,,LT315,R17
17152,718653,,FORD,BRONCO,2021,255,70,R18,2022-12-01 16:27:00,,255,R18
17153,718654,,FORD,COOLRAY SPORT,2022,225,65,R17,2022-12-01 16:27:00,,225,R17
17154,718655,,FORD,COOLRAY SPORT,2022,225,60,R18,2022-12-01 16:27:00,,225,R18
17155,718656,,FORD,COOLRAY SPORT,2022,235,65,R17,2022-12-01 16:27:00,,235,R17
17156,718657,,FORD,COOLRAY SPORT,2021,225,65,R17,2022-12-01 16:27:00,,225,R17
17157,718658,,FORD,COOLRAY SPORT,2021,225,60,R18,2022-12-01 16:27:00,,225,R18
17158,718659,,FORD,COOLRAY SPORT,2021,235,65,R17,2022-12-01 16:27:00,,235,R17
17159,718660,Sedan,FORD,ECOSPORT,2022,205,60,R16,2022-12-01 16:27:00,,205,R16
17160,718661,Sedan,FORD,ECOSPORT,2022,205,50,R17,2022-12-01 16:27:00,,205,R17
17161,718662,Sedan,FORD,ECOSPORT,2022,215,50,R17,2022-12-01 16:27:00,,215,R17
17162,718663,Sedan,FORD,ECOSPORT,2022,215,45,R18,2022-12-01 16:27:00,,215,R18
17163,718664,Sedan,FORD,ECOSPORT,2021,205,60,R16,2022-12-01 16:27:00,,205,R16
17164,718665,Sedan,FORD,ECOSPORT,2021,205,50,R17,2022-12-01 16:27:00,,205,R17
17165,718666,Sedan,FORD,ECOSPORT,2021,215,50,R17,2022-12-01 16:27:00,,215,R17
17166,718667,Sedan,FORD,ECOSPORT,2021,215,45,R18,2022-12-01 16:27:00,,215,R18
17167,718668,Sedan,FORD,ECOSPORT,2020,205,60,R16,2022-12-01 16:27:00,,205,R16
17168,718669,Sedan,FORD,ECOSPORT,2020,205,50,R17,2022-12-01 16:27:00,,205,R17
17169,718670,Sedan,FORD,ECOSPORT,2020,215,50,R17,2022-12-01 16:27:00,,215,R17
17170,718671,Sedan,FORD,ECOSPORT,2020,215,45,R18,2022-12-01 16:27:00,,215,R18
17171,718672,Sedan,FORD,ECOSPORT,2019,205,60,R16,2022-12-01 16:27:00,,205,R16
17172,718673,Sedan,FORD,ECOSPORT,2019,205,50,R17,2022-12-01 16:27:00,,205,R17
17173,718674,Sedan,FORD,ECOSPORT,2019,215,50,R17,2022-12-01 16:27:00,,215,R17
17174,718675,Sedan,FORD,ECOSPORT,2019,215,45,R18,2022-12-01 16:27:00,,215,R18
17175,718676,Sedan,FORD,ECOSPORT,2019,195,65,R15,2022-12-01 16:27:00,,195,R15
17176,718677,Sedan,FORD,ECOSPORT,2018,205,60,R16,2022-12-01 16:27:00,,205,R16
17177,718678,Sedan,FORD,ECOSPORT,2018,205,50,R17,2022-12-01 16:27:00,,205,R17
17178,718679,Sedan,FORD,ECOSPORT,2018,215,50,R17,2022-12-01 16:27:00,,215,R17
17179,718680,Sedan,FORD,ECOSPORT,2018,215,45,R18,2022-12-01 16:27:00,,215,R18
17180,718681,Sedan,FORD,ECOSPORT,2018,195,65,R15,2022-12-01 16:27:00,,195,R15
17181,718682,Sedan,FORD,ECOSPORT,2017,205,60,R16,2022-12-01 16:27:00,,205,R16
17182,718683,Sedan,FORD,ECOSPORT,2017,205,50,R17,2022-12-01 16:27:00,,205,R17
17183,718684,Sedan,FORD,ECOSPORT,2017,195,65,R15,2022-12-01 16:27:00,,195,R15
17184,718685,Sedan,FORD,ECOSPORT,2017,215,50,R17,2022-12-01 16:27:00,,215,R17
17185,718686,Sedan,FORD,ECOSPORT,2017,215,45,R18,2022-12-01 16:27:00,,215,R18
17186,718687,Sedan,FORD,ECOSPORT,2016,205,60,R16,2022-12-01 16:27:00,,205,R16
17187,718688,Sedan,FORD,ECOSPORT,2016,205,50,R17,2022-12-01 16:27:00,,205,R17
17188,718689,Sedan,FORD,ECOSPORT,2016,195,65,R15,2022-12-01 16:27:00,,195,R15
17189,718690,Sedan,FORD,ECOSPORT,2015,205,60,R16,2022-12-01 16:27:00,,205,R16
17190,718691,Sedan,FORD,ECOSPORT,2015,205,50,R17,2022-12-01 16:27:00,,205,R17
17191,718692,Sedan,FORD,ECOSPORT,2015,195,65,R15,2022-12-01 16:27:00,,195,R15
17192,718693,Sedan,FORD,ECOSPORT,2014,205,60,R16,2022-12-01 16:27:00,,205,R16
17193,718694,Sedan,FORD,ECOSPORT,2014,205,50,R17,2022-12-01 16:27:00,,205,R17
17194,718695,Sedan,FORD,ECOSPORT,2014,195,65,R15,2022-12-01 16:27:00,,195,R15
17195,718696,Sedan,FORD,ECOSPORT,2013,205,60,R16,2022-12-01 16:27:00,,205,R16
17196,718697,Sedan,FORD,ECOSPORT,2013,205,50,R17,2022-12-01 16:27:00,,205,R17
17197,718698,Sedan,FORD,ECOSPORT,2013,195,65,R15,2022-12-01 16:27:00,,195,R15
17198,718699,Sedan,FORD,ECOSPORT,2013,205,65,R15,2022-12-01 16:27:00,,205,R15
17199,718700,Sedan,FORD,ECOSPORT,2012,195,65,R14,2022-12-01 16:27:00,,195,R14
17200,718701,Sedan,FORD,ECOSPORT,2012,205,65,R15,2022-12-01 16:27:00,,205,R15
17201,718702,Sedan,FORD,ECOSPORT,2011,195,65,R14,2022-12-01 16:27:00,,195,R14
17202,718703,Sedan,FORD,ECOSPORT,2011,205,65,R15,2022-12-01 16:27:00,,205,R15
17203,718704,Sedan,FORD,ECOSPORT,2010,195,65,R14,2022-12-01 16:27:00,,195,R14
17204,718705,Sedan,FORD,ECOSPORT,2010,205,65,R15,2022-12-01 16:27:00,,205,R15
17205,718706,Sedan,FORD,ECOSPORT,2009,195,65,R14,2022-12-01 16:27:00,,195,R14
17206,718707,Sedan,FORD,ECOSPORT,2009,205,65,R15,2022-12-01 16:27:00,,205,R15
17207,718708,Sedan,FORD,ECOSPORT,2008,195,65,R14,2022-12-01 16:27:00,,195,R14
17208,718709,Sedan,FORD,ECOSPORT,2008,205,65,R15,2022-12-01 16:27:00,,205,R15
17209,718710,Sedan,FORD,ECOSPORT,2007,195,65,R14,2022-12-01 16:27:00,,195,R14
17210,718711,Sedan,FORD,ECOSPORT,2007,205,55,R15,2022-12-01 16:27:00,,205,R15
17211,718712,Sedan,FORD,ECOSPORT,2007,205,65,R15,2022-12-01 16:27:00,,205,R15
17212,718713,Sedan,FORD,ECOSPORT,2006,195,65,R14,2022-12-01 16:27:00,,195,R14
17213,718714,Sedan,FORD,ECOSPORT,2006,205,55,R15,2022-12-01 16:27:00,,205,R15
